customer_id,last_purchase,frequency,monetary,avg_order_value,total_quantity,first_purchase,n_categories,country,customer_segment,recency,customer_lifespan_days,purchase_frequency_rate,log_monetary,log_frequency,log_avg_order,churned,country_enc,segment_enc
C00321,2024-11-07,15,1376800.0,91786.66666666667,21,2023-01-08,5,Singapore,Budget,54,669,0.6726457399103138,14.13527325020111,2.772588722239781,11.427233217546496,0,5,0
C00322,2024-11-26,9,2597000.0,288555.55555555556,33,2023-01-13,5,Indonesia,Regular,35,683,0.3953147877013177,14.769867875704495,2.302585092994046,12.572646378839819,0,1,2
C00323,2024-12-21,11,23572200.0,2142927.272727273,22,2023-01-23,6,Indonesia,Premium,10,698,0.47277936962750716,16.975578651969595,2.4849066497880004,14.577683803399658,0,1,1
C00324,2024-10-10,9,5325300.0,591700.0,14,2023-05-01,4,Singapore,Regular,82,528,0.5113636363636364,15.487979793783834,2.302585092994046,13.29075671870899,0,5,2
C00325,2024-12-29,10,16868200.0,1686820.0,13,2023-01-17,5,Indonesia,Premium,2,712,0.42134831460674155,16.64094080983166,2.3978952727983707,14.338356250385774,0,1,1
C00326,2024-11-13,12,372600.0,31050.0,16,2023-01-25,6,Indonesia,Budget,48,658,0.547112462006079,12.828263420989288,2.5649493574615367,10.343386292962181,0,1,0
C00327,2024-09-13,12,1435100.0,119591.66666666667,22,2023-03-02,5,Thailand,Budget,109,561,0.6417112299465241,14.176745787974333,2.5649493574615367,11.691846803122699,1,6,0
C00328,2024-12-01,11,570100.0,51827.27272727273,22,2023-01-11,6,Indonesia,Budget,30,690,0.4782608695652174,13.253568817096367,2.4849066497880004,10.85569108489571,0,1,0
C00329,2024-07-24,12,1156100.0,96341.66666666667,23,2023-03-10,5,Malaysia,Budget,160,502,0.7171314741035856,13.960563694640117,2.5649493574615367,11.47566655954648,1,3,0
C00330,2024-08-26,17,880900.0,51817.64705882353,34,2023-03-17,7,Malaysia,Budget,127,528,0.9659090909090908,13.688700526299876,2.8903717578961645,10.85550534530023,1,3,0
C00331,2024-10-03,12,48654100.0,4054508.3333333335,26,2023-01-27,6,Indonesia,Premium,89,615,0.5853658536585366,17.700246659035358,2.5649493574615367,15.215340235333105,0,1,1
C00332,2024-09-29,8,1232200.0,154025.0,9,2023-01-13,6,Japan,Regular,93,625,0.384,14.024312559118844,2.1972245773362196,11.94487669831422,1,2,2
C00333,2024-08-18,7,4082000.0,583142.8571428572,18,2023-04-23,6,Singapore,Regular,135,483,0.43478260869565216,15.222097867329849,2.0794415416798357,13.276189188140808,1,5,2
C00334,2024-09-06,10,2651200.0,265120.0,24,2023-01-17,5,Indonesia,Budget,116,598,0.5016722408026756,14.790523302842052,2.3978952727983707,12.487941604530162,1,1,0
C00335,2024-12-12,23,3423800.0,148860.86956521738,35,2023-01-15,6,Indonesia,Regular,19,697,0.9899569583931133,15.046261895395908,3.1780538303479458,11.910774105053209,0,1,2
C00336,2024-11-13,17,10303700.0,606100.0,32,2023-05-26,6,Indonesia,Regular,48,537,0.9497206703910616,16.148013709048104,2.8903717578961645,13.314801917830772,0,1,2
C00337,2024-10-22,9,2896500.0,321833.3333333333,14,2023-03-02,5,Thailand,Regular,70,600,0.45,14.879014014763017,2.302585092994046,12.681792199376112,0,6,2
C00338,2024-12-02,9,34317700.0,3813077.777777778,20,2023-04-13,5,Japan,Premium,29,599,0.4507512520868114,17.351171843160806,2.302585092994046,15.15394749894041,0,2,1
C00339,2024-12-11,11,801400.0,72854.54545454546,12,2023-02-05,3,Malaysia,Budget,20,675,0.4888888888888889,13.594116724999724,2.4849066497880004,11.196233930271147,0,3,0
C00340,2024-12-25,12,3300200.0,275016.6666666667,20,2023-01-09,6,Vietnam,Regular,6,716,0.5027932960893855,15.009493933672735,2.5649493574615367,12.524590617009494,0,7,2
C00341,2024-12-21,18,13307000.0,739277.7777777778,51,2023-01-04,6,Vietnam,Regular,10,717,0.7531380753138076,16.403800845674294,2.9444389791664403,13.513430365300326,0,7,2
C00342,2024-12-27,10,23328200.0,2332820.0,16,2023-01-11,5,Thailand,Premium,4,716,0.41899441340782123,16.965173530008546,2.3978952727983707,14.662588822813571,0,6,1
C00343,2024-11-07,17,12498100.0,735182.3529411765,28,2023-02-27,7,Indonesia,Regular,54,619,0.8239095315024233,16.341087270731517,2.8903717578961645,13.507875206868968,0,1,2
C00344,2024-06-24,11,3882200.0,352927.2727272727,26,2023-01-01,6,Vietnam,Regular,190,540,0.6111111111111112,15.171912818805,2.4849066497880004,12.774020121861698,1,7,2
C00345,2024-12-14,17,6360400.0,374141.17647058825,31,2023-01-08,7,Malaysia,Regular,17,706,0.7223796033994334,15.665601983643183,2.8903717578961645,12.832391155148466,0,3,2
C00346,2024-12-22,18,8948800.0,497155.55555555556,25,2023-01-22,6,Indonesia,Regular,9,700,0.7714285714285715,16.00703011479628,2.9444389791664403,13.116660256594148,0,1,2
C00347,2024-12-10,20,8956700.0,447835.0,27,2023-01-10,5,Singapore,Regular,21,700,0.8571428571428572,16.007912525187525,3.044522437723423,13.012182372948049,0,5,2
C00348,2024-12-16,15,5063400.0,337560.0,32,2023-01-21,6,Australia,Regular,15,695,0.6474820143884892,15.437548949869846,2.772588722239781,12.729501513703822,0,0,2
C00349,2024-12-04,13,5069200.0,389938.46153846156,26,2023-05-06,5,Indonesia,Regular,27,578,0.6747404844290658,15.438693769459812,2.6390573296152584,12.873746779232441,0,1,2
C00350,2024-12-22,17,6564400.0,386141.17647058825,24,2023-02-10,5,Malaysia,Regular,9,681,0.748898678414097,15.697171820124446,2.8903717578961645,12.863960913454443,0,3,2
C00351,2024-09-23,5,2955300.0,591060.0,9,2023-01-04,5,Indonesia,Premium,99,628,0.23885350318471338,14.899111064886945,1.791759469228055,13.289674505951963,1,1,1
C00352,2024-10-08,11,6933500.0,630318.1818181818,18,2023-01-16,5,Singapore,Regular,84,631,0.5229793977812995,15.751875438403347,2.4849066497880004,13.35398160787675,0,5,2
C00353,2024-12-09,14,900300.0,64307.142857142855,27,2023-02-06,5,Singapore,Budget,22,672,0.625,13.710484430836816,2.70805020110221,11.071441540732502,0,5,0
C00354,2024-12-16,21,50519600.0,2405695.238095238,47,2023-01-21,6,Indonesia,Premium,15,695,0.9064748201438848,17.737871957553143,3.091042453358316,14.693349915715586,0,1,1
C00355,2024-10-08,10,15378100.0,1537810.0,11,2023-01-23,7,Indonesia,Premium,84,624,0.4807692307692307,16.548455042376858,2.3978952727983707,14.245870534630457,0,1,1
C00356,2024-11-23,12,2051300.0,170941.66666666666,20,2023-02-05,5,Indonesia,Regular,38,657,0.5479452054794521,14.533984783965844,2.5649493574615367,12.04908349661393,0,1,2
C00357,2024-12-03,12,321300.0,26775.0,16,2023-02-15,4,Japan,Budget,28,657,0.5479452054794521,12.68013365745516,2.5649493574615367,10.195261242891162,0,2,0
C00358,2024-12-18,13,2094500.0,161115.38461538462,37,2023-01-02,5,Singapore,Budget,13,716,0.5446927374301676,14.55482589681003,2.6390573296152584,11.989882268620345,0,5,0
C00359,2024-12-29,20,5462200.0,273110.0,43,2023-04-11,6,Malaysia,Regular,2,628,0.9554140127388535,15.513362380045761,3.044522437723423,12.51763358493699,0,3,2
C00360,2024-10-01,18,1478100.0,82116.66666666667,42,2023-03-29,7,Indonesia,Budget,91,552,0.9782608695652175,14.206268713744148,2.9444389791664403,11.31590845702567,1,1,0
C00361,2024-11-05,8,28423800.0,3552975.0,19,2023-01-30,5,Australia,Premium,56,645,0.37209302325581395,17.162737415532682,2.1972245773362196,15.083296120125297,0,0,1
C00362,2024-11-30,15,43513500.0,2900900.0,29,2023-01-07,7,Vietnam,Premium,31,693,0.6493506493506493,17.58858181572088,2.772588722239781,14.880531936357839,0,7,1
C00363,2024-11-09,11,3253900.0,295809.0909090909,22,2023-04-26,6,Australia,Regular,52,563,0.5861456483126111,14.995365142204875,2.4849066497880004,12.597472942636031,0,0,2
C00364,2024-12-11,12,2381800.0,198483.33333333334,27,2023-08-26,5,Vietnam,Regular,20,473,0.7610993657505285,14.683367482166478,2.5649493574615367,12.19846545072174,0,7,2
C00365,2024-11-09,14,2720400.0,194314.2857142857,18,2023-01-26,4,Thailand,Regular,52,653,0.6431852986217458,14.816289853876555,2.70805020110221,12.177237302957135,0,6,2
C00366,2024-12-01,11,1614300.0,146754.54545454544,15,2023-02-22,6,Indonesia,Regular,30,648,0.5092592592592592,14.294412603608974,2.4849066497880004,11.896523525423024,0,1,2
C00367,2024-12-28,8,55582300.0,6947787.5,24,2023-09-10,5,Japan,Premium,3,475,0.5052631578947369,17.83337538120578,2.1972245773362196,15.753933965465306,0,2,1
C00368,2024-10-05,12,1810700.0,150891.66666666666,29,2023-01-03,6,Vietnam,Budget,87,641,0.5616224648985959,14.409224621081183,2.5649493574615367,11.924324046269994,0,7,0
C00369,2024-06-19,8,2670100.0,333762.5,14,2023-01-28,5,Vietnam,Regular,195,508,0.47244094488188976,14.797626857376338,2.1972245773362196,12.718187937316742,1,7,2
C00370,2024-07-19,14,2093700.0,149550.0,27,2023-01-03,6,Philippines,Budget,165,563,0.7460035523978686,14.554443871296584,2.70805020110221,11.915392750762585,1,4,0
C00371,2024-08-21,13,22805800.0,1754292.3076923077,19,2023-01-28,4,Philippines,Premium,132,571,0.6830122591943958,16.942525491387453,2.6390573296152584,14.37757666010769,1,4,1
C00372,2024-09-20,10,3371000.0,337100.0,18,2023-01-04,6,Indonesia,Regular,102,625,0.48000000000000004,15.030720290864032,2.3978952727983707,12.728137867696542,1,1,2
C00373,2024-12-31,14,4810000.0,343571.4285714286,28,2023-01-19,5,Indonesia,Regular,0,712,0.5898876404494382,15.38620784998213,2.70805020110221,12.74715322306536,0,1,2
C00374,2024-10-07,14,33256500.0,2375464.285714286,29,2023-01-02,7,Indonesia,Premium,85,644,0.6521739130434783,17.31976082475182,2.70805020110221,14.6807038860375,0,1,1
C00375,2024-11-20,12,6812600.0,567716.6666666666,38,2023-01-24,6,Singapore,Regular,41,666,0.5405405405405406,15.73428454353181,2.5649493574615367,13.249379508397467,0,5,2
C00376,2024-12-02,16,4162700.0,260168.75,40,2023-01-07,5,Malaysia,Regular,29,695,0.6906474820143884,15.241674700393283,2.833213344056216,12.46908958157661,0,3,2
C00377,2024-10-21,9,4456600.0,495177.77777777775,16,2023-04-11,5,Indonesia,Regular,71,559,0.48300536672629696,15.309896925821283,2.302585092994046,13.112674143573477,0,1,2
C00378,2024-12-30,12,3022300.0,251858.33333333334,32,2023-01-05,6,Singapore,Budget,1,725,0.496551724137931,14.92152901976676,2.5649493574615367,12.436626009583149,0,5,0
C00379,2024-09-28,7,11358400.0,1622628.5714285714,23,2023-07-30,5,Australia,Premium,94,426,0.49295774647887325,16.245468204307823,2.0794415416798357,14.299558583495738,1,0,1
C00380,2024-06-12,16,1166000.0,72875.0,34,2023-01-13,5,Singapore,Budget,202,516,0.9302325581395349,13.96909050352514,2.833213344056216,11.196514645685575,1,5,0
C00381,2024-05-22,10,965300.0,96530.0,20,2023-05-20,4,Indonesia,Budget,223,368,0.8152173913043478,13.780195248783544,2.3978952727983707,11.47761947926274,1,1,0
C00382,2024-09-12,7,1625100.0,232157.14285714287,10,2023-02-06,6,Malaysia,Regular,110,584,0.35958904109589046,14.301080525660659,2.0794415416798357,12.355174068676744,1,3,2
C00383,2024-06-23,10,2004700.0,200470.0,10,2023-02-03,5,Philippines,Regular,191,506,0.5928853754940712,14.511005480420199,2.3978952727983707,12.208424876863628,1,4,2
C00384,2024-10-10,12,4530800.0,377566.6666666667,20,2023-03-03,5,Thailand,Regular,82,587,0.6132879045996593,15.326409303020245,2.5649493574615367,12.841505081056077,0,6,2
C00385,2024-12-13,15,3728000.0,248533.33333333334,32,2023-03-08,7,Indonesia,Regular,18,646,0.696594427244582,15.131382723027926,2.772588722239781,12.423336277282464,0,1,2
C00386,2024-12-24,16,39053500.0,2440843.75,31,2023-01-29,6,Thailand,Premium,7,695,0.6906474820143884,17.480443084520637,2.833213344056216,14.707854746369264,0,6,1
C00387,2024-11-29,11,8234800.0,748618.1818181818,23,2023-03-21,4,Australia,Regular,32,619,0.5331179321486268,15.923879756153141,2.4849066497880004,13.52598569771246,0,0,2
C00388,2024-10-19,12,13127300.0,1093941.6666666667,38,2023-01-16,7,Indonesia,Regular,73,642,0.5607476635514019,16.39020466536192,2.5649493574615367,13.905298853521904,0,1,2
C00389,2024-10-20,11,609400.0,55400.0,17,2023-02-24,7,Philippines,Budget,72,604,0.5463576158940397,13.32023178649072,2.4849066497880004,10.922352923113982,0,4,0
C00390,2024-01-04,7,6022500.0,860357.1428571428,16,2023-03-03,4,Singapore,Regular,362,307,0.6840390879478828,15.611013179515151,2.0794415416798357,13.665104026723187,1,5,2
C00391,2024-12-26,9,9189200.0,1021022.2222222222,25,2023-08-03,6,Indonesia,Regular,5,511,0.5283757338551859,16.033539548223548,2.302585092994046,13.836315841474066,0,1,2
C00392,2024-12-27,13,7684900.0,591146.1538461539,24,2023-03-13,7,Philippines,Regular,4,655,0.5954198473282443,15.85476805263373,2.6390573296152584,13.2898202566745,0,4,2
C00393,2024-10-31,13,5945600.0,457353.8461538461,25,2023-01-05,6,Singapore,Regular,61,665,0.5864661654135338,15.598162176353192,2.6390573296152584,13.033214837188526,0,5,2
C00394,2024-12-16,13,913600.0,70276.92307692308,26,2023-01-08,6,Thailand,Budget,15,708,0.5508474576271186,13.725149212454212,2.6390573296152584,11.160212989743176,0,6,0
C00395,2024-09-23,11,5482000.0,498363.63636363635,20,2023-08-06,5,Indonesia,Regular,99,414,0.7971014492753623,15.51698073826003,2.4849066497880004,13.11908728961143,1,1,2
C00396,2024-10-04,16,7592200.0,474512.5,29,2023-01-19,7,Indonesia,Regular,88,624,0.7692307692307692,15.84263209415853,2.833213344056216,13.07004534762845,0,1,2
C00397,2024-11-11,12,44363500.0,3696958.3333333335,33,2023-01-23,5,Japan,Premium,50,658,0.547112462006079,17.607927639784887,2.5649493574615367,15.123021237948432,0,2,1
C00398,2024-08-02,12,1610000.0,134166.66666666666,20,2023-01-16,5,Malaysia,Budget,151,564,0.6382978723404255,14.291745358078465,2.5649493574615367,11.806845540561017,1,3,0
C00399,2024-11-27,12,27700200.0,2308350.0,19,2023-01-13,6,Indonesia,Premium,34,684,0.5263157894736842,17.136950227448928,2.5649493574615367,14.652043974769882,0,1,1
C00400,2024-08-29,15,12066300.0,804420.0,28,2023-01-14,6,Indonesia,Premium,124,593,0.7588532883642496,16.305927083801315,2.772588722239781,13.597878042954587,1,1,1
C00401,2024-11-05,14,3964500.0,283178.5714285714,26,2023-01-02,6,Indonesia,Regular,56,673,0.6240713224368499,15.192890553933177,2.70805020110221,12.553836503413745,0,1,2
C00402,2024-12-14,13,2221600.0,170892.3076923077,29,2023-03-02,5,Indonesia,Regular,17,653,0.5972434915773354,14.61373866510066,2.6390573296152584,12.048794709134528,0,1,2
C00403,2024-10-27,10,3557900.0,355790.0,11,2023-01-10,6,Indonesia,Regular,65,656,0.4573170731707317,15.084681322200233,2.3978952727983707,12.782098758784333,0,1,2
C00404,2024-12-19,13,3412100.0,262469.23076923075,23,2023-02-08,6,Malaysia,Regular,12,680,0.5735294117647058,15.042838788562394,2.6390573296152584,12.477892947989394,0,3,2
C00405,2024-08-22,10,9060300.0,906030.0,27,2023-01-07,5,Japan,Regular,131,593,0.5059021922428331,16.019412900425348,2.3978952727983707,13.716828800775291,1,2,2
C00406,2024-10-07,12,28205100.0,2350425.0,23,2023-07-03,5,Malaysia,Premium,85,462,0.7792207792207793,17.15501340607517,2.5649493574615367,14.670107146287469,0,3,1
C00407,2024-12-31,20,4703200.0,235160.0,32,2023-03-17,7,Indonesia,Regular,0,655,0.9160305343511451,15.363753898691353,3.044522437723423,12.36802566493103,0,1,2
C00408,2024-12-25,15,8693700.0,579580.0,28,2023-03-09,7,Indonesia,Regular,6,657,0.6849315068493151,15.97810929840508,2.772588722239781,13.270060707662914,0,1,2
C00409,2024-03-03,13,3577500.0,275192.3076923077,33,2023-01-02,5,Singapore,Budget,303,426,0.9154929577464789,15.090175069937512,2.6390573296152584,12.525229066767105,1,5,0
C00410,2024-12-21,10,26153200.0,2615320.0,12,2023-02-26,3,Indonesia,Premium,10,664,0.45180722891566266,17.079482150161635,2.3978952727983707,14.776897401293665,0,1,1
C00411,2024-11-27,14,1833600.0,130971.42857142857,30,2023-01-11,5,Malaysia,Budget,34,686,0.6122448979591837,14.421792350877627,2.70805020110221,11.782742111111205,0,3,0
C00412,2024-12-29,15,1235100.0,82340.0,38,2023-01-12,7,Indonesia,Budget,2,717,0.6276150627615064,14.026663306076818,2.772588722239781,11.318624440015755,0,1,0
C00413,2024-09-29,10,692300.0,69230.0,26,2023-02-01,7,Philippines,Budget,93,606,0.49504950495049505,13.447776111125567,2.3978952727983707,11.14520401817269,1,4,0
C00414,2024-10-10,7,1191300.0,170185.7142857143,14,2023-07-21,6,Indonesia,Regular,82,447,0.4697986577181208,13.990556545206223,2.0794415416798357,12.04465143264873,0,1,2
C00415,2024-10-07,6,1596100.0,266016.6666666667,9,2023-01-05,4,Singapore,Regular,85,641,0.28081123244929795,14.283074338197613,1.9459101490553132,12.491318001598488,0,5,2
C00416,2024-12-31,11,4927100.0,447918.1818181818,15,2023-02-24,7,Singapore,Regular,0,676,0.4881656804733727,15.41026134060562,2.4849066497880004,13.012368097396223,0,5,2
C00417,2024-11-30,15,1339600.0,89306.66666666667,35,2023-02-18,8,Japan,Budget,31,651,0.6912442396313364,14.107882366393397,2.772588722239781,11.399842616109636,0,2,0
C00418,2024-12-22,11,1559200.0,141745.45454545456,28,2023-03-29,4,Indonesia,Budget,9,634,0.5205047318611987,14.259684068529824,2.4849066497880004,11.86179520925218,0,1,0
C00419,2024-09-08,18,4504000.0,250222.22222222222,50,2023-02-26,7,Vietnam,Budget,114,560,0.9642857142857142,15.320476670826505,2.9444389791664403,12.430108687345115,1,7,0
C00420,2024-11-06,9,1928200.0,214244.44444444444,14,2023-10-17,6,Indonesia,Regular,55,386,0.699481865284974,14.472098001830684,2.302585092994046,12.27487757343091,0,1,2
C00421,2024-12-06,18,2702700.0,150150.0,34,2023-01-14,6,Indonesia,Budget,25,692,0.7803468208092486,14.809762201307942,2.9444389791664403,11.919396733395958,0,1,0
C00422,2023-10-31,10,1771500.0,177150.0,18,2023-01-24,6,Indonesia,Budget,427,280,1.0714285714285714,14.387337767780872,2.3978952727983707,12.084757755211358,1,1,0
C00423,2024-08-21,11,580400.0,52763.63636363636,18,2023-02-18,5,Singapore,Budget,132,550,0.6000000000000001,13.271474522940375,2.4849066497880004,10.873596479460792,1,5,0
C00424,2024-11-06,11,9827100.0,893372.7272727273,11,2023-01-12,4,Indonesia,Premium,55,664,0.49698795180722893,16.100654535097792,2.4849066497880004,13.702760279893004,0,1,1
C00425,2024-07-25,6,26531600.0,4421933.333333333,12,2023-01-05,4,Indonesia,Premium,159,567,0.3174603174603175,17.09384707107036,1.9459101490553132,15.302087790296804,1,1,1
C00426,2024-09-14,13,4105200.0,315784.6153846154,22,2023-01-31,6,Australia,Regular,108,592,0.6587837837837838,15.227765264347157,2.6390573296152584,12.66281883000253,1,0,2
C00427,2024-01-27,5,13439700.0,2687940.0,13,2023-01-22,3,Malaysia,Premium,339,370,0.4054054054054054,16.413723645788,1.791759469228055,14.804286030979524,1,3,1
C00428,2024-11-13,9,3642200.0,404688.8888888889,24,2023-04-17,5,Singapore,Regular,48,576,0.46875,15.108098727203151,2.302585092994046,12.910876346338574,0,5,2
C00429,2024-09-28,13,2304400.0,177261.53846153847,28,2023-04-23,5,Philippines,Regular,94,524,0.7442748091603054,14.65033133079271,2.6390573296152584,12.08538718074462,1,4,2
C00430,2024-12-10,13,9008600.0,692969.2307692308,24,2023-01-20,6,Indonesia,Regular,21,690,0.5652173913043478,16.0136903456085,2.6390573296152584,13.448742320206403,0,1,2
C00431,2024-11-22,11,10552700.0,959336.3636363636,15,2023-01-03,4,Indonesia,Premium,39,689,0.4789550072568941,16.171892404076434,2.4849066497880004,13.773998078902304,0,1,1
C00432,2024-10-15,15,37904800.0,2526986.6666666665,31,2023-01-05,6,Thailand,Premium,77,649,0.6933744221879815,17.450588337491737,2.772588722239781,14.742538505735812,0,6,1
C00433,2024-12-27,11,2915900.0,265081.8181818182,19,2023-03-14,6,Philippines,Regular,4,654,0.5045871559633027,14.885689420917066,2.4849066497880004,12.48779757758453,0,4,2
C00434,2024-09-06,8,2008200.0,251025.0,16,2023-03-27,6,Malaysia,Regular,116,529,0.45368620037807184,14.512749854385719,2.1972245773362196,12.433311798406669,1,3,2
C00435,2024-12-12,13,13304000.0,1023384.6153846154,15,2023-03-06,4,Malaysia,Premium,19,647,0.6027820710973725,16.40357537502026,2.6390573296152584,13.838626919542616,0,3,1
C00436,2024-12-27,13,1971100.0,151623.07692307694,29,2023-03-11,6,Philippines,Budget,4,657,0.5936073059360731,14.494102827845824,2.6390573296152584,11.92915955833385,0,4,0
C00437,2024-12-14,11,1143400.0,103945.45454545454,18,2023-04-24,4,Malaysia,Regular,17,600,0.55,13.949517712396197,2.4849066497880004,11.551631185397657,0,3,2
C00438,2024-05-06,12,19256900.0,1604741.6666666667,15,2023-04-12,6,Thailand,Premium,239,390,0.9230769230769231,16.773380047961115,2.5649493574615367,14.288473969396746,1,6,1
C00439,2024-06-08,8,6710300.0,838787.5,19,2023-01-02,6,Indonesia,Regular,206,523,0.4588910133843212,15.719154366362025,2.1972245773362196,13.639713867853924,1,1,2
C00440,2024-12-15,5,2591300.0,518260.0,22,2023-02-13,3,Australia,Regular,16,671,0.22354694485842028,14.767670624159285,1.791759469228055,13.158234255350148,0,0,2
C00441,2024-06-17,9,490500.0,54500.0,15,2023-06-15,4,Malaysia,Budget,197,368,0.733695652173913,13.10318259672146,2.302585092994046,10.905974329106854,1,3,0
C00442,2024-12-08,8,5166000.0,645750.0,16,2023-07-29,5,Indonesia,Regular,23,498,0.48192771084337344,15.457609446211269,2.1972245773362196,13.378169259543803,0,1,2
C00443,2024-03-31,6,1658600.0,276433.3333333333,8,2023-03-06,4,Indonesia,Regular,275,391,0.46035805626598464,14.321485033917183,1.9459101490553132,12.529728579273385,1,1,2
C00444,2024-12-28,17,2337700.0,137511.76470588235,30,2023-01-07,7,Vietnam,Budget,3,721,0.7073509015256587,14.664678525752924,2.8903717578961645,11.831472026004532,0,7,0
C00445,2024-12-17,13,3672100.0,282469.23076923075,21,2023-01-16,4,Thailand,Regular,14,701,0.5563480741797432,15.116274535790874,2.6390573296152584,12.551328446207968,0,6,2
C00446,2024-06-24,10,1319200.0,131920.0,26,2023-01-25,5,Indonesia,Budget,190,516,0.5813953488372093,14.092536808262413,2.3978952727983707,11.789958537556478,1,1,0
C00447,2024-10-23,13,2546400.0,195876.92307692306,39,2023-03-07,7,Singapore,Budget,69,596,0.6543624161073825,14.750191547661222,2.6390573296152584,12.185246902722074,0,5,0
C00448,2024-11-30,20,4670300.0,233515.0,38,2023-02-06,7,Indonesia,Regular,31,663,0.9049773755656108,15.356734081529469,3.044522437723423,12.361005876227471,0,1,2
C00449,2024-11-19,8,1230700.0,153837.5,15,2023-05-17,4,Malaysia,Regular,42,552,0.4347826086956522,14.023094483705803,2.1972245773362196,11.94365862982511,0,3,2
C00450,2024-11-08,14,13101500.0,935821.4285714285,31,2023-02-24,6,Thailand,Premium,53,623,0.6741573033707865,16.388237361760247,2.70805020110221,13.749181024397217,0,6,1
C00451,2024-06-03,11,1269100.0,115372.72727272728,24,2023-01-15,4,Australia,Budget,211,505,0.6534653465346535,14.053819333757916,2.4849066497880004,11.65593194052201,1,0,0
C00452,2024-02-22,11,1008300.0,91663.63636363637,15,2023-02-15,5,Indonesia,Budget,313,372,0.8870967741935484,13.823777294149139,2.4849066497880004,11.425891938974981,1,1,0
C00453,2024-11-25,17,34316300.0,2018605.8823529412,25,2023-01-03,6,Indonesia,Premium,36,692,0.7369942196531792,17.351131047055105,2.8903717578961645,14.517918169249498,0,1,1
C00454,2024-10-20,8,8019500.0,1002437.5,15,2023-03-24,4,Indonesia,Premium,72,576,0.4166666666666667,15.897386758455616,2.1972245773362196,13.817946089647663,0,1,1
C00455,2024-09-11,13,1142500.0,87884.61538461539,19,2023-02-21,7,Indonesia,Budget,111,568,0.6866197183098591,13.948730277023637,2.6390573296152584,11.383791422780023,1,1,0
C00456,2024-12-10,15,29662000.0,1977466.6666666667,21,2023-01-15,6,Indonesia,Premium,21,695,0.6474820143884892,17.205377356997214,2.772588722239781,14.497327627879232,0,1,1
C00457,2024-11-30,8,1569000.0,196125.0,18,2023-01-22,4,Singapore,Regular,31,678,0.35398230088495575,14.265949669063597,2.1972245773362196,12.186512588811372,0,5,2
C00458,2024-12-09,8,6860000.0,857500.0,17,2023-04-23,6,Philippines,Regular,22,596,0.40268456375838924,15.741218145474653,2.1972245773362196,13.66177762420231,0,4,2
C00459,2024-09-24,14,1987100.0,141935.7142857143,22,2023-01-11,4,Singapore,Budget,98,622,0.67524115755627,14.502187350639717,2.70805020110221,11.863136563196939,1,5,0
C00460,2024-12-24,10,4075500.0,407550.0,12,2023-03-15,4,Indonesia,Regular,7,650,0.4615384615384615,15.220504241885285,2.3978952727983707,12.917921357206257,0,1,2
C00461,2024-12-21,14,6618700.0,472764.28571428574,34,2023-03-07,5,Indonesia,Regular,10,655,0.6412213740458016,15.705409685093874,2.70805020110221,13.066354319608319,0,1,2
C00462,2024-12-24,12,3081200.0,256766.66666666666,24,2023-01-19,5,Australia,Regular,7,705,0.5106382978723404,14.940830014009773,2.5649493574615367,12.455926934251888,0,0,2
C00463,2024-12-30,15,3596200.0,239746.66666666666,27,2023-01-24,6,Vietnam,Regular,1,706,0.6373937677053824,15.095388568450932,2.772588722239781,12.387342260338228,0,7,2
C00464,2024-09-26,12,2512200.0,209350.0,29,2023-01-10,6,Vietnam,Budget,96,625,0.5760000000000001,14.73666981929269,2.5649493574615367,12.251767548125635,1,7,0
C00465,2024-10-26,17,12092800.0,711341.1764705882,35,2023-01-21,6,Thailand,Regular,66,644,0.7919254658385094,16.308120874831136,2.8903717578961645,13.474908853875286,0,6,2
C00466,2024-09-20,12,2958100.0,246508.33333333334,19,2023-01-18,5,Philippines,Regular,102,611,0.5891980360065466,14.900058066362325,2.5649493574615367,12.41515513516931,1,4,2
C00467,2024-12-20,14,513800.0,36700.0,23,2023-01-15,7,Japan,Budget,11,705,0.5957446808510638,13.149591309938627,2.70805020110221,10.510559281627845,0,2,0
C00468,2024-12-18,8,1241800.0,155225.0,20,2023-04-08,5,Indonesia,Budget,13,620,0.3870967741935484,14.03207330319526,2.1972245773362196,11.952637398473575,0,1,0
C00469,2024-10-03,20,3367500.0,168375.0,40,2023-02-01,6,Malaysia,Budget,89,610,0.9836065573770493,15.029681484222811,3.044522437723423,12.033954852819008,0,3,0
C00470,2024-10-22,17,6230700.0,366511.76470588235,42,2023-01-09,5,Singapore,Regular,70,652,0.7822085889570551,15.644999404497934,2.8903717578961645,12.811788628367776,0,5,2
C00471,2024-12-17,15,2367800.0,157853.33333333334,32,2023-03-28,4,Thailand,Budget,14,630,0.7142857142857143,14.677472234292551,2.772588722239781,11.969427945831907,0,6,0
C00472,2024-10-15,16,2611700.0,163231.25,34,2023-01-14,6,Indonesia,Regular,77,640,0.75,14.775512291156858,2.833213344056216,12.00292931228392,0,1,2
C00473,2024-10-03,5,232600.0,46520.0,10,2023-03-14,4,Thailand,Budget,89,569,0.2636203866432338,12.357079818283598,1.791759469228055,10.747659102532259,0,6,0
C00474,2024-12-02,11,5336300.0,485118.1818181818,26,2023-01-27,4,Philippines,Regular,29,675,0.4888888888888889,15.490043274282005,2.4849066497880004,13.092149875439137,0,4,2
